# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 50761234243824
#
# Children      Self  Command          Shared Object          Symbol                                          
# ........  ........  ...............  .....................  ................................................
#
     0.00%     0.00%  top              [kernel.kallsyms]      [k] add_to_page_cache_lru
     0.00%     0.00%  top              [kernel.kallsyms]      [k] bprm_execve
     0.00%     0.00%  top              [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  top              [kernel.kallsyms]      [k] clear_user
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_execveat_common
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_page_cache_ra
     0.00%     0.00%  top              [kernel.kallsyms]      [k] filemap_fault
     0.00%     0.00%  top              [kernel.kallsyms]      [k] load_elf_binary
     0.00%     0.00%  top              [kernel.kallsyms]      [k] mem_cgroup_flush_stats
     0.00%     0.00%  top              [kernel.kallsyms]      [k] page_cache_ra_unbounded
     0.00%     0.00%  top              [kernel.kallsyms]      [k] workingset_refault
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] mod_objcg_state
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] ____fput
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] __fput
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] exit_to_user_mode_prepare
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] kfree
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] kvfree
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] memcg_slab_free_hook
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] single_release
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] syscall_exit_to_user_mode
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] task_work_run
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __restore_fpregs_from_fpstate
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] switch_fpu_return
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.7.0.1  [.] event_del_nolock_
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] select_task_rq_fair
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] eventfd_poll
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __fget_light
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] copy_page_from_iter_atomic
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __mod_memcg_state.part.0
     0.00%     0.00%  top              [kernel.kallsyms]      [k] single_release
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] copy_page_from_iter_atomic
     0.00%     0.00%  kworker/19:1-mm  [kernel.kallsyms]      [k] strnlen
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] ext4_releasepage
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] try_to_release_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] obj_free
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] sys_imageblit
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] bit_cursor
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] drm_fbdev_fb_imageblit
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] fb_flashcursor
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] soft_cursor
     0.00%     0.00%  migration/3      [kernel.kallsyms]      [k] __update_load_avg_cfs_rq
     0.00%     0.00%  migration/3      [kernel.kallsyms]      [k] dequeue_entity
     0.00%     0.00%  migration/3      [kernel.kallsyms]      [k] dequeue_task_fair
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __getblk_gfp
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __ext4_get_inode_loc
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_get_inode_loc
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_reserve_inode_write
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sched_slice
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __set_page_dirty_no_writeback
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] set_page_dirty
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] swap_set_page_dirty
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] sugov_iowait_boost
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] detach_entity_cfs_rq
     0.00%     0.00%  kworker/26:2-ev  [kernel.kallsyms]      [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/26:2-ev  [kernel.kallsyms]      [k] vmstat_update
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] kcompactd_do_work
     0.00%     0.00%  migration/3      [kernel.kallsyms]      [k] psi_group_change
     0.00%     0.00%  migration/3      [kernel.kallsyms]      [k] psi_task_change
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] enqueue_task_fair
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] map_id_range_down
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] __sock_create
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] __sys_socket
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] __x64_sys_socket
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] alloc_inode
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] inode_init_always
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] make_kuid
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] new_inode_pseudo
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] sock_alloc
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]      [k] blkcg_rstat_flush
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]      [k] flush_memcg_stats_dwork
     0.00%     0.00%  top              [kernel.kallsyms]      [k] get_wchan
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] put_prev_task_fair
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __x2apic_send_IPI_mask
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_send_call_func_ipi
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ptep_clear_flush
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] try_to_migrate
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] try_to_migrate_one
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] x2apic_send_IPI_mask
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] i40e_stat_update48
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] i40e_update_eth_stats
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] i40e_update_vsi_stats
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] vmacache_find
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] find_vma
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rcu_start_this_gp
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] xas_load
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __ptrace_may_access
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sysvec_reschedule_ipi
     0.00%     0.00%  kworker/44:1-mm  [kernel.kallsyms]      [k] collect_percpu_times
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] locks_remove_file
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] put_prev_entity
     0.00%     0.00%  kworker/44:1-mm  [kernel.kallsyms]      [k] queue_delayed_work_on
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] get_mem_cgroup_from_mm
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] lzo1x_decompress_safe
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] crypto_comp_decompress
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] lzorle_decompress
     0.00%     0.00%  systemd          [kernel.kallsyms]      [k] zcomp_decompress
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] mem_cgroup_flush_stats
     0.00%     0.00%  in:imuxsock      [kernel.kallsyms]      [k] workingset_refault
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] task_numa_migrate.isra.0
     0.00%     0.00%  systemd-network  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  systemd-network  [kernel.kallsyms]      [k] __x64_sys_epoll_wait
     0.00%     0.00%  systemd-network  [kernel.kallsyms]      [k] do_epoll_wait
     0.00%     0.00%  systemd-network  [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  systemd-network  [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  systemd-network  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  systemd-network  [kernel.kallsyms]      [k] schedule_hrtimeout_range
     0.00%     0.00%  systemd-network  [kernel.kallsyms]      [k] schedule_hrtimeout_range_clock
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] finish_wait
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] fb_get_color_depth
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] fb_flashcursor
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] get_color
     0.00%     0.00%  top              [kernel.kallsyms]      [k] link_path_walk.part.0
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __pm_relax
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __kmalloc_node
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __mod_node_page_state
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_dentry_open
     0.00%     0.00%  top              [kernel.kallsyms]      [k] proc_single_open
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_open
     0.00%     0.00%  top              [kernel.kallsyms]      [k] single_open
     0.00%     0.00%  top              [kernel.kallsyms]      [k] vfs_open
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]      [k] ondemand_readahead
     0.00%     0.00%  systemd-tmpfile  [kernel.kallsyms]      [k] page_cache_async_ra
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]      [k] collect_percpu_times
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]      [k] psi_avgs_work
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/15:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] put_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] kthread_is_per_cpu
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] is_cpu_allowed
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __switch_to_xtra
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] isolate_zspage
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] crypto_shash_update
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_inode_csum
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_inode_csum_set
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] vma_migratable
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] hrtimer_run_queues
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] collect_percpu_times
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] psi_avgs_work
     0.00%     0.00%  top              [kernel.kallsyms]      [k] free_pcp_prepare
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __x64_sys_exit_group
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_exit
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_group_exit
     0.00%     0.00%  top              [kernel.kallsyms]      [k] exit_mmap
     0.00%     0.00%  top              [kernel.kallsyms]      [k] free_pages_and_swap_cache
     0.00%     0.00%  top              [kernel.kallsyms]      [k] free_unref_page_list
     0.00%     0.00%  top              [kernel.kallsyms]      [k] mmput
     0.00%     0.00%  top              [kernel.kallsyms]      [k] release_pages
     0.00%     0.00%  top              [kernel.kallsyms]      [k] tlb_finish_mmu
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] finish_swait
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] __find_get_block
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] __ext4_find_entry
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] __getblk_gfp
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] __x64_sys_openat
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] do_filp_open
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] do_sys_openat2
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] ext4_bread_batch
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] ext4_getblk
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] ext4_lookup
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] path_openat
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] __mod_lruvec_state
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] __mod_memcg_lruvec_state
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] __mod_memcg_state.part.0
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] cgroup_rstat_updated
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] clear_page_dirty_for_io
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] update_curr
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] dequeue_entity
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] dequeue_task
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] dequeue_task_fair
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] wake_all_kswapds
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] __switch_to
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_inode_csum
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_inode_csum_set
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mem_cgroup_calculate_protection
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] zs_map_object
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] __zram_bvec_read.constprop.0
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] bdev_read_page
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] swap_readpage
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.00%     0.00%  systemd-timesyn  [kernel.kallsyms]      [k] zram_rw_page
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] clear_page_erms
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __hrtimer_run_queues
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __lock_text_start
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] hrtimer_interrupt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  memtier_benchma  libc.so.6              [.] malloc
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] __read_swap_cache_async
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] swapin_readahead
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __fdget
