# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 25690489329285
#
# Children      Self  Command          Shared Object          Symbol                                        
# ........  ........  ...............  .....................  ..............................................
#
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __legitimize_path
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] try_to_unlazy
     0.00%     0.00%  kworker/21:1-mm  [kernel.kallsyms]      [k] update_averages
     0.00%     0.00%  ksoftirqd/38     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  ksoftirqd/38     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  ksoftirqd/38     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] strcmp
     0.00%     0.00%  memtier_benchma  libc.so.6              [.] 0x00000000000a7ef6
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] lzo1x_decompress_safe
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] __zram_bvec_read.constprop.0
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] bdev_read_page
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] crypto_comp_decompress
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] lzorle_decompress
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] swap_readpage
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] zcomp_decompress
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.00%     0.00%  in:imklog        [kernel.kallsyms]      [k] zram_rw_page
     0.00%     0.00%  (spawn)          [kernel.kallsyms]      [k] profile_transition
     0.00%     0.00%  (spawn)          [kernel.kallsyms]      [k] apparmor_bprm_creds_for_exec
     0.00%     0.00%  (spawn)          [kernel.kallsyms]      [k] security_bprm_creds_for_exec
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] __update_load_avg_se
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] cpu_stopper_thread
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] dequeue_entity
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] dequeue_task
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] dequeue_task_fair
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] migration_cpu_stop
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] move_queued_task
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] update_load_avg
     0.00%     0.00%  migration/24     [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  migration/24     [kernel.kallsyms]      [k] migration_cpu_stop
     0.00%     0.00%  migration/24     [kernel.kallsyms]      [k] arch_touch_nmi_watchdog
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] locks_remove_posix
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mem_cgroup_update_lru_size
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __x64_sys_exit_group
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_exit
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_group_exit
     0.00%     0.00%  top              [kernel.kallsyms]      [k] exit_mmap
     0.00%     0.00%  top              [kernel.kallsyms]      [k] mmput
     0.00%     0.00%  top              [kernel.kallsyms]      [k] page_remove_rmap
     0.00%     0.00%  top              [kernel.kallsyms]      [k] unmap_page_range
     0.00%     0.00%  top              [kernel.kallsyms]      [k] unmap_single_vma
     0.00%     0.00%  top              [kernel.kallsyms]      [k] unmap_vmas
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] ext4_bio_write_page
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] __writeback_inodes_wb
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] __writeback_single_inode
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] do_writepages
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] ext4_writepages
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] mpage_submit_page
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] wb_workfn
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] wb_writeback
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] writeback_sb_inodes
     0.00%     0.00%  migration/22     [kernel.kallsyms]      [k] balance_rt
     0.00%     0.00%  migration/22     [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  migration/22     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  migration/22     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  migration/22     [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  migration/22     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] finish_task_switch.isra.0
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __x64_sys_epoll_wait
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] do_epoll_wait
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] schedule_hrtimeout_range
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] schedule_hrtimeout_range_clock
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] inode_permission
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.7.0.1  [.] evbuffer_write_atmost
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] __wake_up
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] __wake_up_common
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] __wake_up_common_lock
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] __wake_up_sync_key
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] autoremove_wake_function
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] default_wake_function
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] device_add
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] ep_poll_callback
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] kobject_uevent
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] kobject_uevent_env
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] netlink_broadcast
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] netlink_broadcast_filtered
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] sock_def_readable
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] try_to_wake_up
     0.00%     0.00%  kworker/6:2-eve  [kernel.kallsyms]      [k] usb_new_device.cold
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_segcblist_pend_cbs
     0.00%     0.00%  snapd            snapd                  [.] 0x0000000000500c48
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __entry_text_start
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __update_load_avg_cfs_rq
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] enqueue_entity
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] enqueue_task_fair
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_es_lookup_extent
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] error_return
     0.00%     0.00%  package-data-do  [kernel.kallsyms]      [k] __pagevec_lru_add
     0.00%     0.00%  package-data-do  [kernel.kallsyms]      [k] lru_cache_add
     0.00%     0.00%  package-data-do  [kernel.kallsyms]      [k] lru_cache_add_inactive_or_unevictable
     0.00%     0.00%  migration/12     [kernel.kallsyms]      [k] __bitmap_and
     0.00%     0.00%  migration/12     [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  migration/12     [kernel.kallsyms]      [k] balance_fair
     0.00%     0.00%  migration/12     [kernel.kallsyms]      [k] newidle_balance
     0.00%     0.00%  migration/12     [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  migration/12     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __mod_memcg_state.part.0
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __mod_lruvec_state
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] page_remove_rmap
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] unmap_page_range
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] unmap_single_vma
     0.00%     0.00%  kworker/21:1-mm  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] psi_task_change
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] perf_swevent_start
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _raw_spin_trylock
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] prune_dcache_sb
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] shrink_dentry_list
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] shrink_lock_dentry.part.0
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] super_cache_scan
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] migrate_task_rq_fair
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] set_task_cpu
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] insert_work
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] security_file_free
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_da_write_end
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] generic_write_end
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] page_mapping
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]      [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]      [k] rcu_core_si
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]      [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/23     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] hugepage_vma_check
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_put_decimal_ll
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_inode_csum_set
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] touch_softlockup_watchdog_sched
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/30:2-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] xas_start
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __ext4_get_inode_loc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __find_get_block
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __getblk_gfp
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_get_inode_loc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_reserve_inode_write
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] pagecache_get_page
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __zram_bvec_read.constprop.0
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] bdev_read_page
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] swap_readpage
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] zram_rw_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] vm_stat_account
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __radix_tree_lookup
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] idr_find
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] radix_tree_lookup
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __msecs_to_jiffies
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __es_insert_extent
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_da_get_block_prep
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_es_insert_delayed_block
     0.00%     0.00%  kworker/19:1-mm  [kernel.kallsyms]      [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/19:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/19:1-mm  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/19:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/19:1-mm  [kernel.kallsyms]      [k] vmstat_update
     0.00%     0.00%  kworker/19:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] memset_erms
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] __do_sys_newfstatat
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] __x64_sys_newfstatat
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] getname_flags
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] getname_flags.part.0
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] user_path_at_empty
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] vfs_statx
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]      [k] __blk_queue_split
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]      [k] __submit_bio
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]      [k] blk_mq_submit_bio
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]      [k] submit_bio
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]      [k] submit_bio_noacct
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __slab_free
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __sys_recvfrom
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __x64_sys_recvfrom
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] consume_skb
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] kfree
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] netlink_recvmsg
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] skb_free_datagram
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] skb_free_head
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] skb_release_data
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] sock_recvmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __run_timers.part.0
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __softirqentry_text_start
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] irq_exit_rcu
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] run_timer_softirq
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] alloc_misplaced_dst_page_thp
     0.00%     0.00%  kworker/18:1-ev  [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  kworker/18:1-ev  [kernel.kallsyms]      [k] drain_zone_pages
     0.00%     0.00%  kworker/18:1-ev  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/18:1-ev  [kernel.kallsyms]      [k] refresh_cpu_vm_stats
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] generic_perform_write
     0.00%     0.00%  kworker/46:1-mm  [kernel.kallsyms]      [k] cpuacct_charge
     0.00%     0.00%  kworker/46:1-mm  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  kworker/46:1-mm  [kernel.kallsyms]      [k] dequeue_entity
     0.00%     0.00%  kworker/46:1-mm  [kernel.kallsyms]      [k] dequeue_task
