# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 7786219861781
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] rmqueue_bulk
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __kmalloc
     0.01%     0.00%  ReadStage-26     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.01%  ReadStage-89     [kernel.kallsyms]                   [k] attach_entity_load_avg
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] enqueue_entity
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] enqueue_task
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] update_load_avg
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  ReadStage-17     [kernel.kallsyms]                   [k] enqueue_task_fair
     0.01%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] enqueue_task
     0.01%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] ttwu_do_activate
     0.01%     0.00%  ReadStage-17     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] ipv4_mtu
     0.01%     0.01%  ReadStage-66     [kernel.kallsyms]                   [k] __update_load_avg_cfs_rq
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] dequeue_entity
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] dequeue_task
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] dequeue_task_fair
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] io_schedule
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] update_load_avg
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.01%     0.01%  java             [kernel.kallsyms]                   [k] sync_regs
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.01%     0.01%  CompactionExecu  [JIT] tid 2149                      [.] 0x00007f6cda663eeb
     0.01%     0.01%  ReadStage-15     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.01%  ReadStage-64     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-87     [kernel.kallsyms]                   [k] migrate_task_rq_fair
     0.01%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] set_task_cpu
     0.01%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  Thread-129       [kernel.kallsyms]                   [k] psi_task_switch
     0.01%     0.00%  Thread-129       [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  Thread-129       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-129       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-129       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-129       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-129       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-129       [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-129       [kernel.kallsyms]                   [k] schedule
     0.01%     0.01%  Thread-121       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-121       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-121       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-121       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-121       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] idle_cpu
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] page_mapping
     0.01%     0.01%  ReadStage-42     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-42     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.01%  ReadStage-77     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.01%  kworker/u97:10-  [kernel.kallsyms]                   [k] ext4_bio_write_page
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] __writeback_inodes_wb
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] __writeback_single_inode
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] do_writepages
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] ext4_writepages
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] kthread
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] mpage_submit_page
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] process_one_work
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] ret_from_fork
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] wb_workfn
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] wb_writeback
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] worker_thread
     0.01%     0.00%  kworker/u97:10-  [kernel.kallsyms]                   [k] writeback_sb_inodes
     0.01%     0.01%  ReadStage-10     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] validate_xmit_skb
     0.01%     0.01%  ReadStage-63     [kernel.kallsyms]                   [k] __read_extent_tree_block
     0.01%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] ext4_ext_map_blocks
     0.01%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] ext4_find_extent
     0.01%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.01%  ReadStage-83     [kernel.kallsyms]                   [k] page_mapping
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] lru_cache_add
     0.01%     0.00%  ReadStage-83     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-73     libc.so.6                           [.] pthread_cond_signal
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]                   [k] __entry_text_start
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __check_object_size
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] mempool_free_slab
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] vmacache_find
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] read_tsc
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] rb_first
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_event_new_data_sent
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] __fget_files
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __fdget_pos
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __fget_light
     0.01%     0.01%  ReadStage-92     [kernel.kallsyms]                   [k] idle_cpu
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] irq_exit_rcu
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.01%  perf             [kernel.kallsyms]                   [k] native_write_msr
     0.01%     0.01%  java             [unknown]                           [.] 0000000000000000
     0.01%     0.00%  perf             [kernel.kallsyms]                   [k] cpufreq_driver_fast_switch
     0.01%     0.00%  perf             [kernel.kallsyms]                   [k] intel_cpufreq_fast_switch
     0.01%     0.00%  perf             [kernel.kallsyms]                   [k] sugov_update_single_freq
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] native_irq_return_iret
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] __rq_qos_done_bio
     0.01%     0.01%  Thread-37        [kernel.kallsyms]                   [k] update_curr
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] dequeue_entity
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] dequeue_task
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-37        [kernel.kallsyms]                   [k] futex_wait_queue_me
