# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 25143269676548
#
# Children      Self  Command          Shared Object          Symbol                                          
# ........  ........  ...............  .....................  ................................................
#
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] cpuacct_charge
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] perf_pmu_nop_void
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] arch_show_interrupts
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] xas_load
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] lookup_swap_cache
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] pagecache_get_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __intel_pmu_enable_all.constprop.0
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] dequeue_entity
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] cpu_stopper_thread
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] dequeue_task
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] dequeue_task_fair
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] migration_cpu_stop
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] move_queued_task
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  migration/32     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] psi_group_change
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] __queue_work
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] bit_cursor
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] drm_fb_helper_damage.isra.0
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] drm_fbdev_fb_imageblit
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] enqueue_task
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] fb_flashcursor
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] insert_work
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] psi_task_change
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] queue_work_on
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] soft_cursor
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] try_to_wake_up
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] ttwu_do_activate
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] wake_up_process
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] set_pfnblock_flags_mask
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __lock_text_start
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] cpufreq_driver_fast_switch
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] intel_cpufreq_fast_switch
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]      [k] load_balance
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]      [k] newidle_balance
     0.00%     0.00%  kworker/14:1-mm  [kernel.kallsyms]      [k] pick_next_task_fair
     0.00%     0.00%  top              [kernel.kallsyms]      [k] slab_free_freelist_hook.constprop.0
     0.00%     0.00%  top              [kernel.kallsyms]      [k] kmem_cache_free
     0.00%     0.00%  top              [kernel.kallsyms]      [k] putname
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] number
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] add_uevent_var
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] dev_uevent
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] kobject_uevent
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] kobject_uevent_env
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] usb_uevent
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] vsnprintf
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] file_ra_state_init
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __read_end_io
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __wake_up_common
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] mpage_end_io
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] unlock_page
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] wake_page_function
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] wake_up_page_bit
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] wake_up_state
     0.00%     0.00%  top              [kernel.kallsyms]      [k] dput
     0.00%     0.00%  top              [kernel.kallsyms]      [k] path_put
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] task_rq_lock
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] dequeue_entity
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] dequeue_task
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] dequeue_task_fair
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] migration_cpu_stop
     0.00%     0.00%  migration/1      [kernel.kallsyms]      [k] move_queued_task
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/8:2-mm_  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] blkcg_rstat_flush
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] build_open_flags
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] errseq_sample
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] up_write
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] device_destroy
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] drop_ref
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] hid_device_remove
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] hid_disconnect
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] hidraw_disconnect
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] perf_swevent_start
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] blk_stat_timer_fn
     0.00%     0.00%  :-1              [kernel.kallsyms]      [k] ___d_drop
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] hub_port_init
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] hub_port_reset
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] msleep
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] pick_next_task_fair
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] schedule_timeout
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] set_next_entity
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] update_load_avg
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] mntget
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  migration/10     [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  migration/10     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  migration/10     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  migration/10     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] ttwu_queue_wakelist
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] try_to_unlazy
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] x2apic_send_IPI
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __smp_call_single_queue
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] native_send_call_func_single_ipi
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] send_call_function_single_ipi
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] node_page_state
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] copy_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] invoke_rcu_core
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] mutex_unlock
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] xas_load
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] pick_next_task_fair
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] ep_poll_callback
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __wake_up_common
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __wake_up_common_lock
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __wake_up_sync_key
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __x64_sys_write
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] ksys_write
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] new_sync_write
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] pipe_write
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] vfs_write
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/13:1-mm  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] __bitmap_or_equal
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_cfs_rq_h_load
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] seq_open
     0.00%     0.00%  bash             [kernel.kallsyms]      [k] filemap_fault
     0.00%     0.00%  bash             [kernel.kallsyms]      [k] __do_fault
     0.00%     0.00%  bash             [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  bash             [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  bash             [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  bash             [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  bash             [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] populate_seccomp_data
     0.00%     0.00%  top              [kernel.kallsyms]      [k] get_wchan
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_fast_timekeeper
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] timekeeping_update
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_wall_time
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __switch_to_asm
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __mnt_drop_write
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] psi_group_change
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] cpu_stopper_thread
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] dequeue_task
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] migration_cpu_stop
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] move_queued_task
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] psi_task_change
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  migration/15     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] arch_local_irq_enable
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] obj_cgroup_charge
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] blkcg_rstat_flush
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] flush_memcg_stats_dwork
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] slab_free_freelist_hook.constprop.0
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __put_anon_vma
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] free_pgtables
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] unlink_anon_vmas
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] page_mapped
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] end_bio_bh_io_sync
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] end_buffer_async_write
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sb_clear_inode_writeback
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __switch_to_asm
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] wait_on_page_writeback
     0.00%     0.00%  top              [kernel.kallsyms]      [k] task_work_add
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __x64_sys_close
     0.00%     0.00%  top              [kernel.kallsyms]      [k] close_fd
     0.00%     0.00%  top              [kernel.kallsyms]      [k] filp_close
     0.00%     0.00%  top              [kernel.kallsyms]      [k] fput
     0.00%     0.00%  top              [kernel.kallsyms]      [k] fput_many.part.0
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] attach_entity_cfs_rq
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] post_init_entity_util_avg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] propagate_entity_cfs_rq
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] sugov_update_single_freq
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] update_load_avg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] wake_up_new_task
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] set_next_task_fair
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] css_next_descendant_pre
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] kthread_blkcg
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] __cgroup_throttle_swaprate
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] do_wp_page
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  fido_id          [kernel.kallsyms]      [k] wp_page_copy
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __lookup_hash
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] d_lookup
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] lookup_dcache
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_puts
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] shmem_unused_huge_count
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sched_slice
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] __kmalloc
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] __d_alloc
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] __lookup_slow
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] __x64_sys_readlinkat
